NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;3;1;3:54.137;0;;1:17.510;0;1:39.179;0;57.448;0;105.8;3:54.137;13:33:57.959;1:17.510;1:39.179;0:57.448;114.3;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;2;3:14.953;0;;55.748;0;1:29.902;0;49.303;0;129.3;7:09.090;13:37:12.912;0:55.748;1:29.902;0:49.303;180.0;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;3;3:06.389;0;;48.518;0;1:29.601;0;48.270;0;135.3;10:15.479;13:40:19.301;0:48.518;1:29.601;0:48.270;180.3;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;4;3:27.390;0;;49.727;0;1:32.895;0;1:04.768;0;121.6;13:42.869;13:43:46.691;0:49.727;1:32.895;1:04.768;195.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;5;2:28.499;0;;41.385;0;1:10.373;0;36.741;0;169.8;16:11.368;13:46:15.190;0:41.385;1:10.373;0:36.741;229.6;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;6;2:27.896;0;;40.592;0;1:10.409;0;36.895;0;170.5;18:39.264;13:48:43.086;0:40.592;1:10.409;0:36.895;236.6;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;7;2:27.539;0;;39.399;0;1:11.237;0;36.903;0;170.9;21:06.803;13:51:10.625;0:39.399;1:11.237;0:36.903;249.1;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;8;2:26.832;0;;39.385;0;1:10.949;0;36.498;0;171.7;23:33.635;13:53:37.457;0:39.385;1:10.949;0:36.498;256.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;9;2:28.118;0;;39.114;0;1:12.215;0;36.789;0;170.2;26:01.753;13:56:05.575;0:39.114;1:12.215;0:36.789;266.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;10;2:27.298;0;;39.084;0;1:11.094;0;37.120;0;171.2;28:29.051;13:58:32.873;0:39.084;1:11.094;0:37.120;259.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;11;2:29.301;0;;39.315;0;1:12.266;0;37.720;0;168.9;30:58.352;14:01:02.174;0:39.315;1:12.266;0:37.720;242.4;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;12;2:29.869;0;;39.648;0;1:12.434;0;37.787;0;168.2;33:28.221;14:03:32.043;0:39.648;1:12.434;0:37.787;249.1;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;13;2:28.315;0;;39.638;0;1:11.596;0;37.081;0;170.0;35:56.536;14:06:00.358;0:39.638;1:11.596;0:37.081;243.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;14;2:30.886;0;;39.453;0;1:13.412;0;38.021;0;167.1;38:27.422;14:08:31.244;0:39.453;1:13.412;0:38.021;259.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;15;2:27.789;0;;39.791;0;1:11.072;0;36.926;0;170.6;40:55.211;14:10:59.033;0:39.791;1:11.072;0:36.926;255.0;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;16;2:37.020;0;B;40.304;0;1:11.254;0;45.462;0;160.6;43:32.231;14:13:36.053;0:40.304;1:11.254;0:45.462;263.0;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;17;3:23.985;0;;1:36.974;0;1:10.009;0;37.002;0;123.6;46:56.216;14:17:00.038;1:36.974;1:10.009;0:37.002;250.8;Norman NATO;0:01:08.870;LMP1;;Rebellion Racing;Rebellion;
1;3;18;2:21.716;0;;38.860;0;1:06.245;0;36.611;0;177.9;49:17.932;14:19:21.754;0:38.860;1:06.245;0:36.611;280.7;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;19;2:22.102;0;;39.663;0;1:07.012;0;35.427;0;177.4;51:40.034;14:21:43.856;0:39.663;1:07.012;0:35.427;281.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;20;2:20.576;0;;38.259;0;1:06.658;0;35.659;0;179.4;54:00.610;14:24:04.432;0:38.259;1:06.658;0:35.659;295.3;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;21;2:19.428;0;;38.584;0;1:05.228;0;35.616;0;180.8;56:20.038;14:26:23.860;0:38.584;1:05.228;0:35.616;292.9;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;22;2:18.660;0;;38.178;0;1:05.310;0;35.172;0;181.8;58:38.698;14:28:42.520;0:38.178;1:05.310;0:35.172;296.1;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;23;2:26.495;0;B;38.160;0;1:04.788;0;43.547;0;172.1;1:01:05.193;14:31:09.015;0:38.160;1:04.788;0:43.547;296.9;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;24;3:40.980;0;;1:28.023;0;1:11.092;0;1:01.865;0;114.1;1:04:46.173;14:34:49.995;1:28.023;1:11.092;1:01.865;270.9;Norman NATO;0:00:56.338;LMP1;;Rebellion Racing;Rebellion;
1;3;25;4:29.867;0;;1:17.729;0;1:53.710;0;1:18.428;0;93.4;1:09:16.040;14:39:19.862;1:17.729;1:53.710;1:18.428;91.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;26;4:46.854;0;;1:36.378;0;2:02.806;0;1:07.670;0;87.9;1:14:02.894;14:44:06.716;1:36.378;2:02.806;1:07.670;71.1;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;27;3:33.974;0;;1:19.973;0;1:26.684;0;47.317;0;117.8;1:17:36.868;14:47:40.690;1:19.973;1:26.684;0:47.317;96.4;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;28;2:58.375;0;;48.087;0;1:19.629;0;50.659;0;141.4;1:20:35.243;14:50:39.065;0:48.087;1:19.629;0:50.659;184.9;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;29;2:12.500;0;;38.723;0;1:00.990;0;32.787;0;190.3;1:22:47.743;14:52:51.565;0:38.723;1:00.990;0:32.787;294.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;30;2:06.643;0;;36.811;0;58.096;0;31.736;0;199.1;1:24:54.386;14:54:58.208;0:36.811;0:58.096;0:31.736;302.7;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;31;2:04.444;0;;36.004;0;56.677;1;31.763;0;202.6;1:26:58.830;14:57:02.652;0:36.004;0:56.677;0:31.763;301.8;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;32;2:05.918;0;;36.104;0;58.340;0;31.474;0;200.2;1:29:04.748;14:59:08.570;0:36.104;0:58.340;0:31.474;303.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;33;2:04.241;0;;35.490;0;57.255;0;31.496;0;202.9;1:31:08.989;15:01:12.811;0:35.490;0:57.255;0:31.496;303.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;34;2:04.288;0;;35.403;0;57.443;0;31.442;1;202.9;1:33:13.277;15:03:17.099;0:35.403;0:57.443;0:31.442;303.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;35;2:04.789;0;;35.726;0;56.916;0;32.147;0;202.1;1:35:18.066;15:05:21.888;0:35.726;0:56.916;0:32.147;301.8;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;36;2:06.881;0;;35.660;0;57.891;0;33.330;0;198.7;1:37:24.947;15:07:28.769;0:35.660;0:57.891;0:33.330;304.4;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;37;2:08.712;0;;36.656;0;1:00.028;0;32.028;0;195.9;1:39:33.659;15:09:37.481;0:36.656;1:00.028;0:32.028;301.0;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;38;2:04.644;0;;35.356;0;57.358;0;31.930;0;202.3;1:41:38.303;15:11:42.125;0:35.356;0:57.358;0:31.930;301.8;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;39;2:04.412;0;;35.363;0;57.586;0;31.463;0;202.7;1:43:42.715;15:13:46.537;0:35.363;0:57.586;0:31.463;303.5;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;40;2:03.892;0;;35.126;0;57.104;0;31.662;0;203.5;1:45:46.607;15:15:50.429;0:35.126;0:57.104;0:31.662;302.7;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;41;2:06.188;0;;34.822;2;58.308;0;33.058;0;199.8;1:47:52.795;15:17:56.617;0:34.822;0:58.308;0:33.058;304.4;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;42;2:08.314;0;;35.177;0;59.727;0;33.410;0;196.5;1:50:01.109;15:20:04.931;0:35.177;0:59.727;0:33.410;304.4;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;3;43;2:34.669;0;B;35.717;0;1:10.104;0;48.848;0;163.0;1:52:35.778;15:22:39.600;0:35.717;1:10.104;0:48.848;266.2;Norman NATO;;LMP1;;Rebellion Racing;Rebellion;
1;2;44;3:30.126;0;;1:43.098;0;1:09.814;0;37.214;0;120.0;1:56:05.904;15:26:09.726;1:43.098;1:09.814;0:37.214;270.9;Gustavo MENEZES;0:01:16.094;LMP1;;Rebellion Racing;Rebellion;
1;2;45;2:28.796;0;;39.556;0;1:10.925;0;38.315;0;169.5;1:58:34.700;15:28:38.522;0:39.556;1:10.925;0:38.315;246.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;46;2:25.816;0;;38.901;0;1:09.881;0;37.034;0;172.9;2:01:00.516;15:31:04.338;0:38.901;1:09.881;0:37.034;252.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;47;2:26.717;0;;39.812;0;1:10.486;0;36.419;0;171.9;2:03:27.233;15:33:31.055;0:39.812;1:10.486;0:36.419;239.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;48;2:26.730;0;;38.945;0;1:09.152;0;38.633;0;171.8;2:05:53.963;15:35:57.785;0:38.945;1:09.152;0:38.633;245.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;49;2:26.843;0;;38.756;0;1:10.649;0;37.438;0;171.7;2:08:20.806;15:38:24.628;0:38.756;1:10.649;0:37.438;259.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;50;2:23.891;0;;38.327;0;1:08.784;0;36.780;0;175.2;2:10:44.697;15:40:48.519;0:38.327;1:08.784;0:36.780;256.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;51;2:28.110;0;;38.925;0;1:11.635;0;37.550;0;170.2;2:13:12.807;15:43:16.629;0:38.925;1:11.635;0:37.550;218.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;52;2:26.935;0;;38.868;0;1:10.371;0;37.696;0;171.6;2:15:39.742;15:45:43.564;0:38.868;1:10.371;0:37.696;246.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;53;2:36.152;0;;39.768;0;1:14.630;0;41.754;0;161.5;2:18:15.894;15:48:19.716;0:39.768;1:14.630;0:41.754;205.6;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;54;2:44.586;0;;40.643;0;1:17.877;0;46.066;0;153.2;2:21:00.480;15:51:04.302;0:40.643;1:17.877;0:46.066;243.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;55;3:06.373;0;;42.296;0;1:30.553;0;53.524;0;135.3;2:24:06.853;15:54:10.675;0:42.296;1:30.553;0:53.524;201.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;56;3:21.649;0;;54.023;0;1:37.028;0;50.598;0;125.0;2:27:28.502;15:57:32.324;0:54.023;1:37.028;0:50.598;183.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;57;3:54.060;0;;52.658;0;1:36.534;0;1:24.868;0;107.7;2:31:22.562;16:01:26.384;0:52.658;1:36.534;1:24.868;176.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;58;5:11.157;0;;1:34.529;0;2:13.079;0;1:23.549;0;81.0;2:36:33.719;16:06:37.541;1:34.529;2:13.079;1:23.549;115.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;59;4:58.082;0;;1:39.834;0;1:57.408;0;1:20.840;0;84.6;2:41:31.801;16:11:35.623;1:39.834;1:57.408;1:20.840;87.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;60;3:36.589;0;B;1:04.431;0;1:33.547;0;58.611;0;116.4;2:45:08.390;16:15:12.212;1:04.431;1:33.547;0:58.611;125.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;61;3:33.011;0;;1:30.911;0;1:18.244;0;43.856;0;118.4;2:48:41.401;16:18:45.223;1:30.911;1:18.244;0:43.856;166.2;Gustavo MENEZES;0:00:53.442;LMP1;;Rebellion Racing;Rebellion;
1;2;62;2:51.649;0;;44.816;0;1:15.501;0;51.332;0;146.9;2:51:33.050;16:21:36.872;0:44.816;1:15.501;0:51.332;219.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;63;3:10.286;0;;51.873;0;1:25.223;0;53.190;0;132.5;2:54:43.336;16:24:47.158;0:51.873;1:25.223;0:53.190;152.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;64;3:12.399;0;;53.773;0;1:28.218;0;50.408;0;131.1;2:57:55.735;16:27:59.557;0:53.773;1:28.218;0:50.408;169.3;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;65;2:42.156;0;;44.088;0;1:18.956;0;39.112;0;155.5;3:00:37.891;16:30:41.713;0:44.088;1:18.956;0:39.112;204.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;66;2:34.274;0;;42.302;0;1:13.429;0;38.543;0;163.4;3:03:12.165;16:33:15.987;0:42.302;1:13.429;0:38.543;223.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;67;2:34.111;0;;42.312;0;1:13.461;0;38.338;0;163.6;3:05:46.276;16:35:50.098;0:42.312;1:13.461;0:38.338;197.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;68;2:32.568;0;;40.931;0;1:13.114;0;38.523;0;165.3;3:08:18.844;16:38:22.666;0:40.931;1:13.114;0:38.523;258.6;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;69;2:29.971;0;;40.997;0;1:11.777;0;37.197;0;168.1;3:10:48.815;16:40:52.637;0:40.997;1:11.777;0:37.197;246.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;70;2:31.471;0;;40.933;0;1:11.757;0;38.781;0;166.5;3:13:20.286;16:43:24.108;0:40.933;1:11.757;0:38.781;225.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;71;2:29.146;0;;39.882;0;1:11.408;0;37.856;0;169.1;3:15:49.432;16:45:53.254;0:39.882;1:11.408;0:37.856;239.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;72;2:30.196;0;;39.962;0;1:12.521;0;37.713;0;167.9;3:18:19.628;16:48:23.450;0:39.962;1:12.521;0:37.713;247.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;73;2:31.626;0;;39.153;0;1:13.635;0;38.838;0;166.3;3:20:51.254;16:50:55.076;0:39.153;1:13.635;0:38.838;237.6;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;74;2:29.554;0;;40.148;0;1:11.827;0;37.579;0;168.6;3:23:20.808;16:53:24.630;0:40.148;1:11.827;0:37.579;237.6;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;75;2:25.797;0;;38.653;0;1:10.876;0;36.268;0;172.9;3:25:46.605;16:55:50.427;0:38.653;1:10.876;0:36.268;259.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;76;2:26.299;0;;38.241;0;1:11.293;0;36.765;0;172.3;3:28:12.904;16:58:16.726;0:38.241;1:11.293;0:36.765;256.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;77;2:29.704;0;;41.365;0;1:11.873;0;36.466;0;168.4;3:30:42.608;17:00:46.430;0:41.365;1:11.873;0:36.466;234.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;78;2:24.183;0;;38.336;0;1:10.209;0;35.638;0;174.9;3:33:06.791;17:03:10.613;0:38.336;1:10.209;0:35.638;248.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;79;2:22.821;0;;38.457;0;1:09.248;0;35.116;0;176.5;3:35:29.612;17:05:33.434;0:38.457;1:09.248;0:35.116;259.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;80;2:21.298;0;;37.675;0;1:09.109;0;34.514;0;178.4;3:37:50.910;17:07:54.732;0:37.675;1:09.109;0:34.514;264.3;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;81;2:28.565;0;B;37.905;0;1:08.852;0;41.808;0;169.7;3:40:19.475;17:10:23.297;0:37.905;1:08.852;0:41.808;248.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;82;3:30.818;0;;1:45.685;0;1:11.336;0;33.797;0;119.6;3:43:50.293;17:13:54.115;1:45.685;1:11.336;0:33.797;227.6;Gustavo MENEZES;0:01:14.128;LMP1;;Rebellion Racing;Rebellion;
1;2;83;2:13.947;0;;37.424;0;1:03.776;0;32.747;0;188.2;3:46:04.240;17:16:08.062;0:37.424;1:03.776;0:32.747;244.6;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;84;2:08.429;0;;35.825;0;59.932;0;32.672;0;196.3;3:48:12.669;17:18:16.491;0:35.825;0:59.932;0:32.672;298.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;85;2:05.141;0;;35.501;0;58.173;0;31.467;0;201.5;3:50:17.810;17:20:21.632;0:35.501;0:58.173;0:31.467;255.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;86;2:02.154;3;;34.913;0;55.913;0;31.328;2;206.4;3:52:19.964;17:22:23.786;0:34.913;0:55.913;0:31.328;304.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;87;2:02.967;0;;35.062;0;56.520;0;31.385;0;205.0;3:54:22.931;17:24:26.753;0:35.062;0:56.520;0:31.385;304.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;88;2:04.228;0;;34.823;1;56.996;0;32.409;0;203.0;3:56:27.159;17:26:30.981;0:34.823;0:56.996;0:32.409;306.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;89;2:03.128;0;;35.840;0;55.818;3;31.470;0;204.8;3:58:30.287;17:28:34.109;0:35.840;0:55.818;0:31.470;304.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;90;2:02.606;0;;35.000;0;56.115;0;31.491;0;205.7;4:00:32.893;17:30:36.715;0:35.000;0:56.115;0:31.491;304.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;91;2:06.210;0;;34.958;0;58.846;0;32.406;0;199.8;4:02:39.103;17:32:42.925;0:34.958;0:58.846;0:32.406;307.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;92;2:02.517;0;;34.983;0;55.973;0;31.561;0;205.8;4:04:41.620;17:34:45.442;0:34.983;0:55.973;0:31.561;305.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;93;2:04.490;0;;35.117;0;57.389;0;31.984;0;202.5;4:06:46.110;17:36:49.932;0:35.117;0:57.389;0:31.984;305.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;94;2:05.646;0;;34.864;0;59.080;0;31.702;0;200.7;4:08:51.756;17:38:55.578;0:34.864;0:59.080;0:31.702;301.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;95;2:05.642;0;;35.877;0;56.995;0;32.770;0;200.7;4:10:57.398;17:41:01.220;0:35.877;0:56.995;0:32.770;305.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;96;2:03.925;0;;34.882;0;56.987;0;32.056;0;203.5;4:13:01.323;17:43:05.145;0:34.882;0:56.987;0:32.056;306.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;97;2:04.794;0;;34.970;0;57.818;0;32.006;0;202.0;4:15:06.117;17:45:09.939;0:34.970;0:57.818;0:32.006;306.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;98;2:04.029;0;;35.385;0;57.049;0;31.595;0;203.3;4:17:10.146;17:47:13.968;0:35.385;0:57.049;0:31.595;306.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;99;2:04.594;0;;34.965;0;57.697;0;31.932;0;202.4;4:19:14.740;17:49:18.562;0:34.965;0:57.697;0:31.932;307.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;2;100;2:10.330;0;B;34.847;0;56.840;0;38.643;0;193.5;4:21:25.070;17:51:28.892;0:34.847;0:56.840;0:38.643;306.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
1;1;101;3:12.555;0;;1:41.933;0;58.188;0;32.434;0;130.9;4:24:37.625;17:54:41.447;1:41.933;0:58.188;0:32.434;289.0;Bruno SENNA;0:01:14.735;LMP1;;Rebellion Racing;Rebellion;
1;1;102;2:05.750;0;;35.910;0;58.159;0;31.681;0;200.5;4:26:43.375;17:56:47.197;0:35.910;0:58.159;0:31.681;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;103;2:04.944;0;;35.055;0;58.022;0;31.867;0;201.8;4:28:48.319;17:58:52.141;0:35.055;0:58.022;0:31.867;293.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;104;2:06.907;0;;35.363;0;58.957;0;32.587;0;198.7;4:30:55.226;18:00:59.048;0:35.363;0:58.957;0:32.587;303.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;105;2:04.212;0;;35.131;0;57.105;0;31.976;0;203.0;4:32:59.438;18:03:03.260;0:35.131;0:57.105;0:31.976;302.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;106;2:06.391;0;;35.020;0;59.534;0;31.837;0;199.5;4:35:05.829;18:05:09.651;0:35.020;0:59.534;0:31.837;303.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;107;2:03.820;0;;35.127;0;56.943;0;31.750;0;203.6;4:37:09.649;18:07:13.471;0:35.127;0:56.943;0:31.750;302.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;108;2:05.958;0;;34.965;0;58.914;0;32.079;0;200.2;4:39:15.607;18:09:19.429;0:34.965;0:58.914;0:32.079;304.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;109;2:16.051;0;;35.119;0;1:01.682;0;39.250;0;185.3;4:41:31.658;18:11:35.480;0:35.119;1:01.682;0:39.250;303.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;110;3:19.037;0;;44.699;0;1:39.122;0;55.216;0;126.7;4:44:50.695;18:14:54.517;0:44.699;1:39.122;0:55.216;128.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;111;3:27.073;0;;44.880;0;1:08.891;0;1:33.302;0;121.8;4:48:17.768;18:18:21.590;0:44.880;1:08.891;1:33.302;198.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;112;5:03.841;0;;1:31.483;0;2:00.697;0;1:31.661;0;83.0;4:53:21.609;18:23:25.431;1:31.483;2:00.697;1:31.661;119.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;113;4:05.010;0;;1:25.386;0;1:32.380;0;1:07.244;0;102.9;4:57:26.619;18:27:30.441;1:25.386;1:32.380;1:07.244;99.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;114;2:48.795;0;B;48.032;0;1:09.925;0;50.838;0;149.4;5:00:15.414;18:30:19.236;0:48.032;1:09.925;0:50.838;163.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;115;3:13.730;0;;1:34.452;0;1:04.078;0;35.200;0;130.2;5:03:29.144;18:33:32.966;1:34.452;1:04.078;0:35.200;237.1;Bruno SENNA;0:01:04.788;LMP1;;Rebellion Racing;Rebellion;
1;1;116;2:06.521;0;;36.030;0;58.187;0;32.304;0;199.3;5:05:35.665;18:35:39.487;0:36.030;0:58.187;0:32.304;294.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;117;2:05.452;0;;35.863;0;57.173;0;32.416;0;201.0;5:07:41.117;18:37:44.939;0:35.863;0:57.173;0:32.416;299.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;118;2:05.233;0;;35.342;0;58.078;0;31.813;0;201.3;5:09:46.350;18:39:50.172;0:35.342;0:58.078;0:31.813;301.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;119;2:03.095;0;;35.009;0;56.451;1;31.635;0;204.8;5:11:49.445;18:41:53.267;0:35.009;0:56.451;0:31.635;302.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;120;2:05.081;0;;35.183;0;57.474;0;32.424;0;201.6;5:13:54.526;18:43:58.348;0:35.183;0:57.474;0:32.424;301.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;121;2:03.597;0;;34.998;0;56.925;0;31.674;0;204.0;5:15:58.123;18:46:01.945;0:34.998;0:56.925;0:31.674;303.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;122;2:05.361;0;;35.036;0;56.960;0;33.365;0;201.1;5:18:03.484;18:48:07.306;0:35.036;0:56.960;0:33.365;300.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;123;2:04.158;0;;35.074;0;56.847;0;32.237;0;203.1;5:20:07.642;18:50:11.464;0:35.074;0:56.847;0:32.237;304.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;124;2:03.780;0;;34.998;0;56.796;0;31.986;0;203.7;5:22:11.422;18:52:15.244;0:34.998;0:56.796;0:31.986;304.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;125;2:04.106;0;;35.058;0;57.377;0;31.671;0;203.2;5:24:15.528;18:54:19.350;0:35.058;0:57.377;0:31.671;305.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;1;126;2:05.346;0;;35.255;0;57.972;0;32.119;0;201.2;5:26:20.874;18:56:24.696;0:35.255;0:57.972;0:32.119;298.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
